"site"	"order"	"simul"	"speciesShortName"	"mean_biom_tot"
"Cottbus"	"random_3"	10	"QPet"	3.31213666452273
"Cottbus"	"random_3"	10	"QPub"	28.2682410668182
"Cottbus"	"random_3"	10	"SAuc"	0.529231029136364
"Cottbus"	"random_3"	10	"TCor"	55.9148096075682
"Cottbus"	"random_3"	10	"TPla"	0.180969011431818
"Cottbus"	"random_3"	10	"UGla"	0.364496099204545
"Cottbus"	"random_3"	11	"ACam"	2.48748521090909
"Cottbus"	"random_3"	11	"APse"	0.522129759522727
"Cottbus"	"random_3"	11	"CAve"	0.062250713975
"Cottbus"	"random_3"	11	"CBet"	1.17956255365909
"Cottbus"	"random_3"	11	"FSyl"	2.10559130890909
"Cottbus"	"random_3"	11	"LDec"	0.9316506685
"Cottbus"	"random_3"	11	"PCem"	2.31901459318182
"Cottbus"	"random_3"	11	"PMon"	3.942304523125
"Cottbus"	"random_3"	11	"PTre"	1.19517340647727
"Cottbus"	"random_3"	11	"QPet"	3.24885582631818
"Cottbus"	"random_3"	11	"QPub"	30.2204147723409
"Cottbus"	"random_3"	11	"SAuc"	0.497998656204545
"Cottbus"	"random_3"	11	"TCor"	55.6187239522727
"Cottbus"	"random_3"	11	"TPla"	0.185981111227273
"Cottbus"	"random_3"	11	"UGla"	0.388389247068182
"Cottbus"	"random_3"	12	"ACam"	4.002918936
"Cottbus"	"random_3"	12	"APse"	0.706023474340909
"Cottbus"	"random_3"	12	"CAve"	0.0868430641363636
"Cottbus"	"random_3"	12	"CBet"	1.50825000863636
"Cottbus"	"random_3"	12	"FSyl"	2.19242699431818
"Cottbus"	"random_3"	12	"LDec"	1.56223194740909
"Cottbus"	"random_3"	12	"PCem"	5.43867835415909
"Cottbus"	"random_3"	12	"PMon"	14.2006853878409
"Cottbus"	"random_3"	12	"PTre"	1.97137801115909
"Cottbus"	"random_3"	12	"QPet"	6.22509089568182
"Cottbus"	"random_3"	12	"QPub"	65.3638345626364
"Cottbus"	"random_3"	12	"SAuc"	0.917272776568182
"Cottbus"	"random_3"	12	"TPla"	0.300076122318182
"Cottbus"	"random_3"	12	"UGla"	0.481876991522727
"Cottbus"	"random_3"	13	"ACam"	4.03568628454545
"Cottbus"	"random_3"	13	"CAve"	0.0930390015227273
"Cottbus"	"random_3"	13	"CBet"	1.66620805234091
"Cottbus"	"random_3"	13	"FSyl"	2.33741851584091
"Cottbus"	"random_3"	13	"LDec"	1.53209314122727
"Cottbus"	"random_3"	13	"PCem"	5.08728723138636
"Cottbus"	"random_3"	13	"PMon"	12.8577255322273
"Cottbus"	"random_3"	13	"PTre"	2.15972904679545
"Cottbus"	"random_3"	13	"QPet"	6.80471801856818
"Cottbus"	"random_3"	13	"QPub"	64.7188815150227
"Cottbus"	"random_3"	13	"SAuc"	0.984183010113636
"Cottbus"	"random_3"	13	"TPla"	0.310352975727273
"Cottbus"	"random_3"	13	"UGla"	0.509310709454545
"Cottbus"	"random_3"	14	"ACam"	4.09909422131818
"Cottbus"	"random_3"	14	"CAve"	0.0931851335681818
"Cottbus"	"random_3"	14	"CBet"	1.60897050447727
"Cottbus"	"random_3"	14	"FSyl"	2.40351795422727
"Cottbus"	"random_3"	14	"LDec"	1.4322494698
"Cottbus"	"random_3"	14	"PCem"	6.87214789038636
"Cottbus"	"random_3"	14	"PMon"	13.8024590634545
"Cottbus"	"random_3"	14	"PTre"	1.93251588390909
"Cottbus"	"random_3"	14	"QPet"	6.14253914597727
"Cottbus"	"random_3"	14	"QPub"	67.1743659553864
"Cottbus"	"random_3"	14	"SAuc"	1.01458041131818
"Cottbus"	"random_3"	14	"TPla"	0.295437988090909
"Cottbus"	"random_3"	14	"UGla"	0.502739160545455
"Cottbus"	"random_3"	15	"ACam"	4.46492873384091
"Cottbus"	"random_3"	15	"CAve"	0.100966620545455
"Cottbus"	"random_3"	15	"CBet"	1.63961926922727
"Cottbus"	"random_3"	15	"LDec"	1.25432404759091
"Cottbus"	"random_3"	15	"PCem"	5.359552319
"Cottbus"	"random_3"	15	"PMon"	14.1986349675227
"Cottbus"	"random_3"	15	"PTre"	2.16391214068182
"Cottbus"	"random_3"	15	"QPet"	6.86432847990909
"Cottbus"	"random_3"	15	"QPub"	64.8216367693182
"Cottbus"	"random_3"	15	"SAuc"	1.02102964788636
"Cottbus"	"random_3"	15	"TPla"	0.315644847977273
"Cottbus"	"random_3"	15	"UGla"	0.522961259363636
"Cottbus"	"random_3"	16	"ACam"	4.27181639845455
"Cottbus"	"random_3"	16	"CAve"	0.0991240550227273
"Cottbus"	"random_3"	16	"CBet"	1.65239348704545
"Cottbus"	"random_3"	16	"LDec"	1.61208082140909
"Cottbus"	"random_3"	16	"PCem"	7.46591405929545
"Cottbus"	"random_3"	16	"PMon"	15.5893460015682
"Cottbus"	"random_3"	16	"QPet"	7.99694299390909
"Cottbus"	"random_3"	16	"QPub"	65.8477014957273
"Cottbus"	"random_3"	16	"SAuc"	1.00031224652273
"Cottbus"	"random_3"	16	"TPla"	0.326844380522727
"Cottbus"	"random_3"	16	"UGla"	0.504639701045455
"Cottbus"	"random_3"	17	"ACam"	4.61294783061364
"Cottbus"	"random_3"	17	"CAve"	0.111858069227273
"Cottbus"	"random_3"	17	"CBet"	1.95480129238636
"Cottbus"	"random_3"	17	"LDec"	2.03249198854545
"Cottbus"	"random_3"	17	"PCem"	6.11442713279545
"Cottbus"	"random_3"	17	"PMon"	15.8822617524318
"Cottbus"	"random_3"	17	"QPub"	71.5201967576591
"Cottbus"	"random_3"	17	"SAuc"	1.18400146954545
"Cottbus"	"random_3"	17	"TPla"	0.350072948704545
"Cottbus"	"random_3"	17	"UGla"	0.553612732227273
"Cottbus"	"random_3"	18	"ACam"	4.63226800852273
"Cottbus"	"random_3"	18	"CAve"	0.106532773818182
"Cottbus"	"random_3"	18	"CBet"	1.84117657825
"Cottbus"	"random_3"	18	"PCem"	7.34315150506818
"Cottbus"	"random_3"	18	"PMon"	15.6051207759091
"Cottbus"	"random_3"	18	"QPub"	75.9251271287727
"Cottbus"	"random_3"	18	"SAuc"	1.13454219297727
"Cottbus"	"random_3"	18	"TPla"	0.361619778840909
"Cottbus"	"random_3"	18	"UGla"	0.547649414772727
"Cottbus"	"random_3"	19	"ACam"	4.29626423636364
"Cottbus"	"random_3"	19	"CBet"	1.79480945979545
"Cottbus"	"random_3"	19	"PCem"	6.79173837447727
"Cottbus"	"random_3"	19	"PMon"	15.9218283230455
"Cottbus"	"random_3"	19	"QPub"	79.8991964360455
"Cottbus"	"random_3"	19	"SAuc"	1.11816162018182
"Cottbus"	"random_3"	19	"TPla"	0.346205538840909
"Cottbus"	"random_3"	19	"UGla"	0.511355728454545
"Cottbus"	"random_3"	20	"ACam"	4.60959965006818
"Cottbus"	"random_3"	20	"CBet"	1.79188942084091
"Cottbus"	"random_3"	20	"PCem"	8.12009185406818
"Cottbus"	"random_3"	20	"PMon"	15.5597150243864
"Cottbus"	"random_3"	20	"QPub"	74.1309254764545
"Cottbus"	"random_3"	20	"SAuc"	1.08550704215909
"Cottbus"	"random_3"	20	"TPla"	0.343300213136364
"Cottbus"	"random_3"	20	"UGla"	0.547953707545455
"Cottbus"	"random_3"	21	"ACam"	4.54748064272727
"Cottbus"	"random_3"	21	"CBet"	1.97299298665909
"Cottbus"	"random_3"	21	"PMon"	17.9764425619545
"Cottbus"	"random_3"	21	"QPub"	80.0356345549773
"Cottbus"	"random_3"	21	"SAuc"	1.10292135686364
"Cottbus"	"random_3"	21	"TPla"	0.363364182954545
"Cottbus"	"random_3"	21	"UGla"	0.555833423113636
"Cottbus"	"random_3"	22	"ACam"	4.23969012252273
"Cottbus"	"random_3"	22	"CBet"	1.85508692397727
"Cottbus"	"random_3"	22	"PMon"	19.3606839242955
"Cottbus"	"random_3"	22	"QPub"	84.1858025341591
"Cottbus"	"random_3"	22	"SAuc"	1.14025563404545
"Cottbus"	"random_3"	22	"UGla"	0.547990766113636
"Cottbus"	"random_3"	23	"ACam"	4.21794572840909
"Cottbus"	"random_3"	23	"CBet"	1.93262712204545
"Cottbus"	"random_3"	23	"PMon"	16.6442910195227
"Cottbus"	"random_3"	23	"QPub"	84.249635197
"Cottbus"	"random_3"	23	"SAuc"	1.12338424743182
"Cottbus"	"random_3"	23	"UGla"	0.548731898568182
"Cottbus"	"random_3"	24	"ACam"	4.22544361165909
"Cottbus"	"random_3"	24	"CBet"	1.84414073145455
"Cottbus"	"random_3"	24	"PMon"	18.6850887519773
"Cottbus"	"random_3"	24	"QPub"	81.4818729377955
"Cottbus"	"random_3"	24	"SAuc"	1.22553875061364
"Cottbus"	"random_3"	24	"UGla"	0.529001165204545
"Cottbus"	"random_3"	25	"ACam"	4.35767728688636
"Cottbus"	"random_3"	25	"CBet"	1.82367577759091
"Cottbus"	"random_3"	25	"PMon"	19.10698804425
"Cottbus"	"random_3"	25	"QPub"	82.6231014919773
"Cottbus"	"random_3"	25	"UGla"	0.566483353977273
"Cottbus"	"random_3"	26	"CBet"	1.88547549272727
"Cottbus"	"random_3"	26	"PMon"	22.3017953518636
"Cottbus"	"random_3"	26	"QPub"	87.4653397431591
"Cottbus"	"random_3"	26	"UGla"	0.569998528
"Cottbus"	"random_3"	27	"CBet"	1.9174946495
"Cottbus"	"random_3"	27	"PMon"	20.8642944078864
"Cottbus"	"random_3"	27	"QPub"	88.9541821772045
"Cottbus"	"random_3"	27	"UGla"	0.54679449375
"Cottbus"	"random_3"	28	"PMon"	21.8836302295909
"Cottbus"	"random_3"	28	"QPub"	93.9745446560227
"Cottbus"	"random_3"	28	"UGla"	0.543247106931818
"Cottbus"	"random_3"	29	"QPub"	119.518817298705
"Cottbus"	"random_3"	29	"UGla"	0.544640151704545
"Cottbus"	"random_3"	30	"QPub"	119.189013251568
"Cottbus"	"random_4"	1	"ACam"	0.794903567295455
"Cottbus"	"random_4"	1	"APla"	0.0942430426590909
"Cottbus"	"random_4"	1	"APse"	0.182714506159091
"Cottbus"	"random_4"	1	"CBet"	0.4942190455
"Cottbus"	"random_4"	1	"CSat"	68.6091244279318
"Cottbus"	"random_4"	1	"FSyl"	0.97241733
"Cottbus"	"random_4"	1	"LDec"	0.402529172214286
"Cottbus"	"random_4"	1	"PCem"	0.352358417727273
"Cottbus"	"random_4"	1	"PMon"	0.876993224777778
"Cottbus"	"random_4"	1	"PSyl"	15.4072747477045
"Cottbus"	"random_4"	1	"PTre"	0.66883588045
"Cottbus"	"random_4"	1	"QPet"	1.14043918134091
"Cottbus"	"random_4"	1	"QPub"	2.57244692956818
"Cottbus"	"random_4"	1	"QRob"	90.5391762648864
"Cottbus"	"random_4"	1	"SAri"	0.11831807505
"Cottbus"	"random_4"	1	"SAuc"	0.222298216659091
"Cottbus"	"random_4"	1	"TCor"	3.88401420697727
"Cottbus"	"random_4"	1	"TPla"	0.0575052207272727
"Cottbus"	"random_4"	1	"UGla"	0.138927591568182
"Cottbus"	"random_4"	2	"ACam"	0.846718842772727
"Cottbus"	"random_4"	2	"APla"	0.104638877818182
"Cottbus"	"random_4"	2	"APse"	0.192738272204545
"Cottbus"	"random_4"	2	"CBet"	0.508050557181818
"Cottbus"	"random_4"	2	"CSat"	85.2991356798409
"Cottbus"	"random_4"	2	"LDec"	0.195748440194444
"Cottbus"	"random_4"	2	"PCem"	0.392318494175
"Cottbus"	"random_4"	2	"PMon"	0.76642984521875
"Cottbus"	"random_4"	2	"PSyl"	12.6563760856591
"Cottbus"	"random_4"	2	"PTre"	0.531553335272727
"Cottbus"	"random_4"	2	"QPet"	0.954978735659091
"Cottbus"	"random_4"	2	"QPub"	2.8664851229
"Cottbus"	"random_4"	2	"QRob"	70.9667402347955
"Cottbus"	"random_4"	2	"SAri"	0.117135742
"Cottbus"	"random_4"	2	"SAuc"	0.217115228522727
"Cottbus"	"random_4"	2	"TCor"	4.47876687311364
"Cottbus"	"random_4"	2	"TPla"	0.0627347673409091
"Cottbus"	"random_4"	2	"UGla"	0.138161009181818
"Cottbus"	"random_4"	3	"ACam"	0.783692825590909
"Cottbus"	"random_4"	3	"APla"	0.0997760076818182
"Cottbus"	"random_4"	3	"APse"	0.190792014613636
"Cottbus"	"random_4"	3	"CBet"	0.512464511613636
"Cottbus"	"random_4"	3	"CSat"	84.716136191
"Cottbus"	"random_4"	3	"LDec"	0.226458652861111
"Cottbus"	"random_4"	3	"PCem"	0.34247832165
"Cottbus"	"random_4"	3	"PMon"	0.814809663111111
"Cottbus"	"random_4"	3	"PSyl"	14.7298434371591
"Cottbus"	"random_4"	3	"PTre"	0.541697467113636
"Cottbus"	"random_4"	3	"QPet"	0.905793811431818
"Cottbus"	"random_4"	3	"QPub"	2.91559806397727
"Cottbus"	"random_4"	3	"QRob"	79.3120783275454
"Cottbus"	"random_4"	3	"SAri"	0.114256191931818
"Cottbus"	"random_4"	3	"SAuc"	0.222450449840909
"Cottbus"	"random_4"	3	"TCor"	3.95529040193182
"Cottbus"	"random_4"	3	"TPla"	0.0601621072045454
"Cottbus"	"random_4"	3	"UGla"	0.137188971863636
"Cottbus"	"random_4"	4	"ACam"	0.813685283113636
"Cottbus"	"random_4"	4	"APse"	0.1913172385
"Cottbus"	"random_4"	4	"CBet"	0.538735665545454
"Cottbus"	"random_4"	4	"CSat"	82.4648616735
"Cottbus"	"random_4"	4	"LDec"	0.214045734275
"Cottbus"	"random_4"	4	"PCem"	0.338723898931818
"Cottbus"	"random_4"	4	"PMon"	1.13202715245
"Cottbus"	"random_4"	4	"PSyl"	12.4124612132045
"Cottbus"	"random_4"	4	"PTre"	0.609880635181818
"Cottbus"	"random_4"	4	"QPet"	1.027095032
"Cottbus"	"random_4"	4	"QPub"	2.80470472856818
"Cottbus"	"random_4"	4	"QRob"	82.4362608082046
"Cottbus"	"random_4"	4	"SAri"	0.10643800975
"Cottbus"	"random_4"	4	"SAuc"	0.214365462227273
"Cottbus"	"random_4"	4	"TCor"	3.89382371520455
"Cottbus"	"random_4"	4	"TPla"	0.0619253892045455
"Cottbus"	"random_4"	4	"UGla"	0.143914812886364
"Cottbus"	"random_4"	5	"APse"	0.198017891545455
"Cottbus"	"random_4"	5	"CBet"	0.541900579704545
"Cottbus"	"random_4"	5	"CSat"	82.5641299407955
"Cottbus"	"random_4"	5	"LDec"	0.2927763816875
"Cottbus"	"random_4"	5	"PCem"	0.325531714111111
"Cottbus"	"random_4"	5	"PMon"	1.18824584414286
"Cottbus"	"random_4"	5	"PSyl"	13.0031666919773
"Cottbus"	"random_4"	5	"PTre"	0.5790324905
"Cottbus"	"random_4"	5	"QPet"	0.884261523022727
"Cottbus"	"random_4"	5	"QPub"	2.84304649788636
"Cottbus"	"random_4"	5	"QRob"	83.6794208891364
"Cottbus"	"random_4"	5	"SAri"	0.118425605
"Cottbus"	"random_4"	5	"SAuc"	0.221819231295455
"Cottbus"	"random_4"	5	"TCor"	4.12476866209091
"Cottbus"	"random_4"	5	"TPla"	0.0633253293636364
"Cottbus"	"random_4"	5	"UGla"	0.142782666363636
"Cottbus"	"random_4"	6	"APse"	0.205360282545455
"Cottbus"	"random_4"	6	"CBet"	0.541735513795455
"Cottbus"	"random_4"	6	"CSat"	85.1386198932273
"Cottbus"	"random_4"	6	"LDec"	0.27455519809375
"Cottbus"	"random_4"	6	"PCem"	0.460412310022727
"Cottbus"	"random_4"	6	"PMon"	0.730253867214286
"Cottbus"	"random_4"	6	"PSyl"	13.3142030645909
"Cottbus"	"random_4"	6	"PTre"	0.619309350431818
"Cottbus"	"random_4"	6	"QPub"	2.37024622209091
"Cottbus"	"random_4"	6	"QRob"	80.893034388
"Cottbus"	"random_4"	6	"SAri"	0.137893334125
"Cottbus"	"random_4"	6	"SAuc"	0.2426900755
"Cottbus"	"random_4"	6	"TCor"	4.19551367802273
"Cottbus"	"random_4"	6	"TPla"	0.0667742560454545
"Cottbus"	"random_4"	6	"UGla"	0.1469661045
"Cottbus"	"random_4"	7	"APse"	0.214172008727273
"Cottbus"	"random_4"	7	"CBet"	0.55631233575
"Cottbus"	"random_4"	7	"CSat"	81.8378098976818
"Cottbus"	"random_4"	7	"LDec"	0.255643024638889
"Cottbus"	"random_4"	7	"PCem"	0.403350104840909
"Cottbus"	"random_4"	7	"PMon"	0.965066115714286
"Cottbus"	"random_4"	7	"PSyl"	15.3851015339318
"Cottbus"	"random_4"	7	"PTre"	0.63785117585
"Cottbus"	"random_4"	7	"QPub"	2.36619765747727
"Cottbus"	"random_4"	7	"QRob"	81.8763803923636
"Cottbus"	"random_4"	7	"SAri"	0.133397846
"Cottbus"	"random_4"	7	"SAuc"	0.244738486575
"Cottbus"	"random_4"	7	"TCor"	3.72632242663636
"Cottbus"	"random_4"	7	"TPla"	0.0667823346590909
"Cottbus"	"random_4"	7	"UGla"	0.154928062954545
"Cottbus"	"random_4"	8	"APse"	0.218287436613636
"Cottbus"	"random_4"	8	"CBet"	0.557223388340909
"Cottbus"	"random_4"	8	"CSat"	81.2122498328636
"Cottbus"	"random_4"	8	"LDec"	0.272663301944444
"Cottbus"	"random_4"	8	"PCem"	0.451279255522727
"Cottbus"	"random_4"	8	"PMon"	0.872193507888889
"Cottbus"	"random_4"	8	"PSyl"	13.1173197971136
"Cottbus"	"random_4"	8	"PTre"	0.725114873545455
"Cottbus"	"random_4"	8	"QPub"	2.32172076386364
"Cottbus"	"random_4"	8	"QRob"	82.1561618797273
"Cottbus"	"random_4"	8	"SAri"	0.138354326775
"Cottbus"	"random_4"	8	"SAuc"	0.289343414475
"Cottbus"	"random_4"	8	"TCor"	3.85836915484091
"Cottbus"	"random_4"	8	"TPla"	0.0646027411818182
"Cottbus"	"random_4"	9	"APse"	0.2166194145
"Cottbus"	"random_4"	9	"CBet"	0.557232053204545
"Cottbus"	"random_4"	9	"CSat"	82.9821599554091
"Cottbus"	"random_4"	9	"LDec"	0.27812743290625
"Cottbus"	"random_4"	9	"PCem"	0.401677257409091
"Cottbus"	"random_4"	9	"PMon"	0.825481687785714
"Cottbus"	"random_4"	9	"PSyl"	19.6578509273409
"Cottbus"	"random_4"	9	"QPub"	2.80308444102273
"Cottbus"	"random_4"	9	"QRob"	80.1235759630682
"Cottbus"	"random_4"	9	"SAri"	0.154325328861111
"Cottbus"	"random_4"	9	"SAuc"	0.314744046194444
"Cottbus"	"random_4"	9	"TCor"	4.16968272359091
"Cottbus"	"random_4"	9	"TPla"	0.0640003110454545
"Cottbus"	"random_4"	10	"APse"	0.218786145
"Cottbus"	"random_4"	10	"CBet"	0.589021501545455
"Cottbus"	"random_4"	10	"CSat"	75.3761376802727
"Cottbus"	"random_4"	10	"LDec"	0.488199426583333
"Cottbus"	"random_4"	10	"PCem"	0.458025177954545
"Cottbus"	"random_4"	10	"PMon"	1.02252347730556
"Cottbus"	"random_4"	10	"PSyl"	15.4092431432955
"Cottbus"	"random_4"	10	"QRob"	88.8459820071591
"Cottbus"	"random_4"	10	"SAri"	0.1453933593
"Cottbus"	"random_4"	10	"SAuc"	0.25370693375
"Cottbus"	"random_4"	10	"TCor"	3.76879337477273
"Cottbus"	"random_4"	10	"TPla"	0.0690229058409091
"Cottbus"	"random_4"	11	"APse"	0.200904563363636
"Cottbus"	"random_4"	11	"CBet"	0.555517349795455
"Cottbus"	"random_4"	11	"CSat"	81.15321496225
"Cottbus"	"random_4"	11	"PCem"	0.546054143295455
"Cottbus"	"random_4"	11	"PMon"	1.10069798253571
"Cottbus"	"random_4"	11	"PSyl"	15.1127268558864
"Cottbus"	"random_4"	11	"QRob"	87.8979647049773
"Cottbus"	"random_4"	11	"SAri"	0.128795923659091
"Cottbus"	"random_4"	11	"SAuc"	0.261433552090909
"Cottbus"	"random_4"	11	"TCor"	3.90698551106818
"Cottbus"	"random_4"	11	"TPla"	0.06603053975
"Cottbus"	"random_4"	12	"APse"	0.408338349181818
"Cottbus"	"random_4"	12	"CBet"	0.969721526613636
"Cottbus"	"random_4"	12	"PCem"	1.60380200077273
"Cottbus"	"random_4"	12	"PMon"	1.55428359745455
"Cottbus"	"random_4"	12	"PSyl"	26.3143615870909
"Cottbus"	"random_4"	12	"QRob"	119.074592976886
"Cottbus"	"random_4"	12	"SAri"	0.300045292159091
"Cottbus"	"random_4"	12	"SAuc"	0.392384250022727
"Cottbus"	"random_4"	12	"TCor"	20.1864194354545
"Cottbus"	"random_4"	12	"TPla"	0.142452141909091
"Cottbus"	"random_4"	13	"APse"	0.407219095954545
"Cottbus"	"random_4"	13	"CAve"	0.05865661805
"Cottbus"	"random_4"	13	"CBet"	1.01618287865909
"Cottbus"	"random_4"	13	"PCem"	2.17026839970455
"Cottbus"	"random_4"	13	"PMon"	2.312845871275
"Cottbus"	"random_4"	13	"QRob"	138.073054568977
"Cottbus"	"random_4"	13	"SAri"	0.348374716613636
"Cottbus"	"random_4"	13	"SAuc"	0.400507994590909
"Cottbus"	"random_4"	13	"TCor"	17.5062210801136
"Cottbus"	"random_4"	13	"TPla"	0.14160499225
"Cottbus"	"random_4"	14	"APse"	0.386905993681818
"Cottbus"	"random_4"	14	"CAve"	0.0486693161363636
"Cottbus"	"random_4"	14	"CBet"	0.997950777090909
"Cottbus"	"random_4"	14	"PCem"	1.95935655268182
"Cottbus"	"random_4"	14	"PMon"	2.42473027838636
"Cottbus"	"random_4"	14	"QRob"	147.750523881159
"Cottbus"	"random_4"	14	"SAuc"	0.452775555818182
"Cottbus"	"random_4"	14	"TCor"	15.7484141164318
"Cottbus"	"random_4"	14	"TPla"	0.134785677590909
"Cottbus"	"random_4"	15	"APse"	0.425736918727273
"Cottbus"	"random_4"	15	"CBet"	0.953243479545455
"Cottbus"	"random_4"	15	"PCem"	1.32918680995455
"Cottbus"	"random_4"	15	"PMon"	2.29497915177273
"Cottbus"	"random_4"	15	"QRob"	142.912868395864
"Cottbus"	"random_4"	15	"SAuc"	0.435547432522727
"Cottbus"	"random_4"	15	"TCor"	17.61641429825
"Cottbus"	"random_4"	15	"TPla"	0.131780089977273
"Cottbus"	"random_4"	16	"APse"	0.389141692022727
"Cottbus"	"random_4"	16	"CBet"	0.938675484386364
"Cottbus"	"random_4"	16	"PCem"	2.03358651231818
"Cottbus"	"random_4"	16	"PMon"	3.138869669525
"Cottbus"	"random_4"	16	"QRob"	148.568578705182
"Cottbus"	"random_4"	16	"SAuc"	0.443454801931818
"Cottbus"	"random_4"	16	"TCor"	15.4706867334318
"Cottbus"	"random_4"	16	"TPla"	0.134188916204545
"Cottbus"	"random_4"	17	"APse"	0.408092133681818
"Cottbus"	"random_4"	17	"CBet"	1.00527976518182
"Cottbus"	"random_4"	17	"PCem"	1.28377656679545
"Cottbus"	"random_4"	17	"PMon"	2.10566724081818
"Cottbus"	"random_4"	17	"QRob"	144.723424494023
"Cottbus"	"random_4"	17	"SAuc"	0.483697921045455
"Cottbus"	"random_4"	17	"TCor"	17.0666187932045
"Cottbus"	"random_4"	17	"TPla"	0.145230316954545
"Cottbus"	"random_4"	18	"APse"	0.390823828090909
"Cottbus"	"random_4"	18	"CBet"	0.904071964068182
"Cottbus"	"random_4"	18	"PCem"	1.24799891843182
"Cottbus"	"random_4"	18	"PMon"	3.11036797418182
"Cottbus"	"random_4"	18	"QRob"	149.234087618818
"Cottbus"	"random_4"	18	"SAuc"	0.456362369181818
"Cottbus"	"random_4"	18	"TCor"	15.3235583688409
"Cottbus"	"random_4"	18	"TPla"	0.131440307522727
"Cottbus"	"random_4"	19	"APse"	0.370527351090909
"Cottbus"	"random_4"	19	"CBet"	0.950984929227273
"Cottbus"	"random_4"	19	"PCem"	2.14855776961364
"Cottbus"	"random_4"	19	"PMon"	2.64922092159091
"Cottbus"	"random_4"	19	"QRob"	157.318640177364
"Cottbus"	"random_4"	19	"TCor"	14.5271051502727
"Cottbus"	"random_4"	19	"TPla"	0.133015246431818
"Cottbus"	"random_4"	20	"APse"	0.387224991636364
"Cottbus"	"random_4"	20	"CBet"	0.880750829909091
"Cottbus"	"random_4"	20	"PCem"	1.75594075929545
"Cottbus"	"random_4"	20	"PMon"	2.570589695725
"Cottbus"	"random_4"	20	"QRob"	162.242512857159
"Cottbus"	"random_4"	20	"TCor"	13.8591380590455
"Cottbus"	"random_4"	20	"TPla"	0.124006203840909
"Cottbus"	"random_4"	21	"APse"	0.504580853772727
"Cottbus"	"random_4"	21	"CBet"	1.15760745040909
"Cottbus"	"random_4"	21	"PCem"	2.88970815354545
"Cottbus"	"random_4"	21	"PMon"	3.78731182277273
"Cottbus"	"random_4"	21	"QRob"	170.041571307795
"Cottbus"	"random_4"	21	"TPla"	0.192281803159091
"Cottbus"	"random_4"	22	"APse"	0.518212642204545
"Cottbus"	"random_4"	22	"CBet"	1.25154612486364
"Cottbus"	"random_4"	22	"PCem"	2.01254409170455
"Cottbus"	"random_4"	22	"PMon"	3.25810992863636
"Cottbus"	"random_4"	22	"QRob"	177.595434556636
"Cottbus"	"random_4"	22	"TPla"	0.191479597022727
"Cottbus"	"random_4"	23	"APse"	0.524832769386364
"Cottbus"	"random_4"	23	"CBet"	1.13538502179545
"Cottbus"	"random_4"	23	"PCem"	2.58465055956818
"Cottbus"	"random_4"	23	"PMon"	2.97448767088636
"Cottbus"	"random_4"	23	"QRob"	172.374680490477
"Cottbus"	"random_4"	23	"TPla"	0.193458262727273
"Cottbus"	"random_4"	24	"APse"	0.527439228704545
"Cottbus"	"random_4"	24	"CBet"	1.29103550570455
"Cottbus"	"random_4"	24	"PCem"	2.80866509161364
"Cottbus"	"random_4"	24	"QRob"	177.935318204818
"Cottbus"	"random_4"	24	"TPla"	0.200405348636364
"Cottbus"	"random_4"	25	"APse"	0.48626676725
"Cottbus"	"random_4"	25	"CBet"	1.17232346143182
"Cottbus"	"random_4"	25	"QRob"	182.594270984568
"Cottbus"	"random_4"	25	"TPla"	0.174317110886364
"Cottbus"	"random_4"	26	"APse"	0.579426755
"Cottbus"	"random_4"	26	"QRob"	180.621797806932
"Cottbus"	"random_4"	26	"TPla"	0.194442571431818
"Cottbus"	"random_4"	27	"QRob"	178.925932469977
"Cottbus"	"random_4"	27	"TPla"	0.201054651522727
"Cottbus"	"random_4"	28	"FExc"	0.115441455477273
"Cottbus"	"random_4"	28	"PAbi"	0.151402190113636
"Cottbus"	"random_4"	28	"TPla"	0.883066996295454
"Cottbus"	"random_4"	29	"FExc"	0.114480016409091
"Cottbus"	"random_4"	29	"TPla"	0.885456418454545
"Cottbus"	"random_4"	30	"TPla"	0.892652500386364
"Cottbus"	"random_5"	1	"ACam"	0.799748168568182
"Cottbus"	"random_5"	1	"APla"	0.097790748
"Cottbus"	"random_5"	1	"APse"	0.185965970863636
"Cottbus"	"random_5"	1	"CBet"	0.485530593886364
"Cottbus"	"random_5"	1	"CSat"	80.6726840873864
"Cottbus"	"random_5"	1	"FSyl"	0.878471337227273
"Cottbus"	"random_5"	1	"LDec"	0.29842357153125
"Cottbus"	"random_5"	1	"PCem"	0.441814518225
"Cottbus"	"random_5"	1	"PMon"	1.16469112940625
"Cottbus"	"random_5"	1	"PSyl"	14.9240684235455
"Cottbus"	"random_5"	1	"PTre"	0.578415007386364
"Cottbus"	"random_5"	1	"QPet"	1.06530427979545
"Cottbus"	"random_5"	1	"QPub"	2.7917510198
"Cottbus"	"random_5"	1	"QRob"	78.3359654766591
"Cottbus"	"random_5"	1	"SAri"	0.107321379340909
"Cottbus"	"random_5"	1	"SAuc"	0.213223244795455
"Cottbus"	"random_5"	1	"TCor"	3.92277497281818
"Cottbus"	"random_5"	1	"TPla"	0.0599681993409091
"Cottbus"	"random_5"	1	"UGla"	0.13321950375
"Cottbus"	"random_5"	2	"ACam"	0.943265754022727
"Cottbus"	"random_5"	2	"APla"	0.103138454886364
"Cottbus"	"random_5"	2	"APse"	0.192072579840909
"Cottbus"	"random_5"	2	"CBet"	0.516438504431818
