"species"	"mixture_t_ha"	"site"	"order"	"simul"	"mixture_relative"	"persists"
"BPen"	0.004619	"Basel"	"increasing"	2	0.00221362459821444	FALSE
"CAve"	0.000213	"Basel"	"increasing"	2	0.000102078813470378	FALSE
"CSat"	0.523478	"Basel"	"increasing"	2	0.250873301022753	TRUE
"FExc"	0.017855	"Basel"	"increasing"	2	0.00855688833104974	FALSE
"FSyl"	0.788534	"Basel"	"increasing"	2	0.377899601413384	TRUE
"LDec"	0.013686	"Basel"	"increasing"	2	0.00655892319791357	TRUE
"PAbi"	0.018827	"Basel"	"increasing"	2	0.00902271277561879	FALSE
"PCem"	-3e-06	"Basel"	"increasing"	2	-1.43772976718842e-06	FALSE
"PMon"	1.2e-05	"Basel"	"increasing"	2	5.75091906875368e-06	FALSE
"PNig"	0.00408	"Basel"	"increasing"	2	0.00195531248337625	FALSE
"PSyl"	0.001019	"Basel"	"increasing"	2	0.000488348877588333	FALSE
"PTre"	0.020999	"Basel"	"increasing"	2	0.0100636291270632	FALSE
"QPet"	0.219624	"Basel"	"increasing"	2	0.10525332079633	TRUE
"QPub"	0.002449	"Basel"	"increasing"	2	0.00117366673328148	FALSE
"QRob"	0.242026	"Basel"	"increasing"	2	0.115989328211181	TRUE
"SAlb"	0.004578	"Basel"	"increasing"	2	0.00219397562472953	FALSE
"SAri"	0.000546	"Basel"	"increasing"	2	0.000261666817628292	FALSE
"SAuc"	0.001113	"Basel"	"increasing"	2	0.000533397743626903	FALSE
"TBac"	0.001126	"Basel"	"increasing"	2	0.000539627905951387	FALSE
"TCor"	0.014964	"Basel"	"increasing"	2	0.00717139607873583	TRUE
"TPla"	0.015685	"Basel"	"increasing"	2	0.00751693046611678	TRUE
"UGla"	0.080265	"Basel"	"increasing"	2	0.0384664599211261	TRUE
"AAlb"	0.007814	"Basel"	"increasing"	3	0.00362011997264757	TRUE
"ACam"	0.008828	"Basel"	"increasing"	3	0.00408989238783373	TRUE
"AGlu"	0.003944	"Basel"	"increasing"	3	0.00182720158332762	FALSE
"AInc"	0.001202	"Basel"	"increasing"	3	0.000556870259421856	FALSE
"APla"	0.026858	"Basel"	"increasing"	3	0.0124429462791616	TRUE
"APse"	0.05135	"Basel"	"increasing"	3	0.0237897569228888	TRUE
"AVir"	-1e-06	"Basel"	"increasing"	3	-4.63286405509031e-07	FALSE
"BPen"	0.006829	"Basel"	"increasing"	3	0.00316378286322118	FALSE
"CAve"	0.000388	"Basel"	"increasing"	3	0.000179755125337504	FALSE
"CSat"	0.467782	"Basel"	"increasing"	3	0.216717041341826	TRUE
"FSyl"	0.871475	"Basel"	"increasing"	3	0.403742520240983	TRUE
"LDec"	0.012575	"Basel"	"increasing"	3	0.00582582654927607	TRUE
"PAbi"	0.018767	"Basel"	"increasing"	3	0.00869449597218799	FALSE
"PCem"	0.000363	"Basel"	"increasing"	3	0.000168172965199778	FALSE
"PMon"	0.000676	"Basel"	"increasing"	3	0.000313181610124105	FALSE
"PNig"	0.003898	"Basel"	"increasing"	3	0.0018058904086742	FALSE
"PSyl"	0.001847	"Basel"	"increasing"	3	0.000855689990975181	FALSE
"PTre"	0.028414	"Basel"	"increasing"	3	0.0131638199261336	TRUE
"QPet"	0.254408	"Basel"	"increasing"	3	0.117863767852742	TRUE
"QPub"	0.004308	"Basel"	"increasing"	3	0.00199583783493291	FALSE
"QRob"	0.27723	"Basel"	"increasing"	3	0.128436890199269	TRUE
"SAlb"	0.004651	"Basel"	"increasing"	3	0.0021547450720225	FALSE
"SAri"	0.000733	"Basel"	"increasing"	3	0.00033958893523812	FALSE
"SAuc"	0.00213	"Basel"	"increasing"	3	0.000986800043734237	FALSE
"TBac"	0.001289	"Basel"	"increasing"	3	0.000597176176701141	FALSE
"TCor"	0.014007	"Basel"	"increasing"	3	0.006489252681965	TRUE
"TPla"	0.013274	"Basel"	"increasing"	3	0.00614966374672688	TRUE
"UGla"	0.073453	"Basel"	"increasing"	3	0.0340297763438549	TRUE
"AAlb"	0.009954	"Basel"	"increasing"	4	0.00484497444633731	TRUE
"ACam"	0.009105	"Basel"	"increasing"	4	0.00443173521538087	FALSE
"AGlu"	0.003868	"Basel"	"increasing"	4	0.00188269651983451	FALSE
"AInc"	0.00212	"Basel"	"increasing"	4	0.00103188123631054	FALSE
"APla"	0.02929	"Basel"	"increasing"	4	0.014256510099781	TRUE
"AVir"	-1e-06	"Basel"	"increasing"	4	-4.86736432221952e-07	FALSE
"BPen"	0.004083	"Basel"	"increasing"	4	0.00198734485276223	FALSE
"CAve"	0.000301	"Basel"	"increasing"	4	0.000146507666098807	FALSE
"CSat"	0.606601	"Basel"	"increasing"	4	0.295254806522268	TRUE
"FSyl"	0.769849	"Basel"	"increasing"	4	0.374713555609637	TRUE
"LDec"	0.006508	"Basel"	"increasing"	4	0.00316768070090046	FALSE
"PAbi"	0.01751	"Basel"	"increasing"	4	0.00852275492820638	FALSE
"PCem"	0	"Basel"	"increasing"	4	0	FALSE
"PMon"	0.000156	"Basel"	"increasing"	4	7.59308834266245e-05	FALSE
"PNig"	0.004846	"Basel"	"increasing"	4	0.00235872475054758	FALSE
"PSyl"	0.001993	"Basel"	"increasing"	4	0.00097006570941835	FALSE
"PTre"	0.024201	"Basel"	"increasing"	4	0.0117795083962035	FALSE
"QPet"	0.242014	"Basel"	"increasing"	4	0.117797030907763	TRUE
"QPub"	0.002665	"Basel"	"increasing"	4	0.0012971525918715	FALSE
